phage_taxid,phage_name,phage_accession,phage_gi,phage_date,host_taxid,host_name,host_superkingdom,host_phylum,host_class,host_order,host_family,host_genus,host_species
2571253,Gordonia phage William,NC_053174,1995405612,2019,2055,Gordonia terrae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
1838083,Gordonia phage Wizard,NC_030913,1068358282,2016,2055,Gordonia terrae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
1838084,Gordonia phage Woes,NC_030905,1068510594,2016,2055,Gordonia terrae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
1821565,Gordonia phage Yeezy,NC_031269,1070639961,2016,2055,Gordonia terrae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
2656545,Gordonia phage Yikes,NC_048826,1859665767,2019,36822,Gordonia rubripertincta,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia rubripertincta
1821566,Gordonia phage Yvonnetastic,NC_031230,1070637495,2016,2055,Gordonia terrae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
1887656,Gordonia phage Zirinka,NC_031097,1070104589,2016,2055,Gordonia terrae,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
230158,Haemophilus phage Aaphi23,NC_004827,31543997,2003,714,Aggregatibacter actinomycetemcomitans,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans
483266,Haemophilus phage SuMu,NC_019455,418489035,2011,738,Glaesserella parasuis,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella parasuis
10690,Haemophilus virus HP1,NC_001697,9628600,1984,727,Haemophilus influenzae,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
157239,Haemophilus virus HP2,NC_003315,17981815,2001,727,Haemophilus influenzae,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae
1735722,Haloarcula californiae icosahedral virus 1,NC_030848,1060285586,2015,244363,Haloarcula californiae,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula californiae
1154689,Haloarcula hispanica icosahedral virus 2,NC_016989,448261113,2011,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
710112,Haloarcula hispanica pleomorphic virus 1,NC_013758,284520907,2009,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1442594,Haloarcula hispanica pleomorphic virus 2,NC_023592,589287134,2013,634497,Haloarcula hispanica ATCC 33960,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1879051,Haloarcula hispanica pleomorphic virus 3,NC_047928,1842011421,2016,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1980140,Haloarcula hispanica pleomorphic virus 4,NC_047943,1842012304,2016,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1282967,Haloarcula hispanica virus PH1,NC_020998,478755948,2012,634497,Haloarcula hispanica ATCC 33960,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
326574,Haloarcula hispanica virus SH1,NC_007217,71647259,2005,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
169684,Halobacterium phage phiH,NC_052650,1976324640,2018,2242,Halobacterium salinarum,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium salinarum
169684,Halobacterium phage phiH,NC_052650,1976324640,2018,478009,Halobacterium salinarum R1,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium salinarum
1173297,Halocynthia phage JM-2012,NC_017975,389060148,2011,2,Bacteria,Bacteria,,,,,,
1156722,Halogeometricum pleomorphic virus 1,NC_017090,394922865,2011,1089726,Halogeometricum sp. CG-9,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum sp. CG-9
499235,Halomonas virus HAP1,NC_010342,167832345,2008,77097,Halomonas aquamarina,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas aquamarina
754066,Halorubrum phage CGphi46,NC_021537,514051256,2010,1879286,Halorubrum sp.,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp.
33771,Halorubrum phage HF2,NC_003345,1799084433,2000,2248,Halorubrum saccharovorum,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum saccharovorum
33771,Halorubrum phage HF2,NC_003345,1799084433,2000,64713,Halorubrum coriense,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum coriense
634168,Halorubrum pleomorphic virus 1,NC_012558,226596529,2009,634157,Halorubrum sp. PV6,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. PV6
2507576,Halorubrum pleomorphic virus 10,NC_048157,1842033014,2017,1879286,Halorubrum sp.,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp.
2507577,Halorubrum pleomorphic virus 11,NC_048158,1842033028,2017,1879286,Halorubrum sp.,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp.
2507578,Halorubrum pleomorphic virus 12,NC_048156,1842032997,2017,1879286,Halorubrum sp.,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp.
1156719,Halorubrum pleomorphic virus 2,NC_017087,394922814,2011,1089753,Halorubrum sp. SS5-4,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. SS5-4
1156720,Halorubrum pleomorphic virus 3,NC_017088,394922833,2011,1089748,Halorubrum sp. SP3-3,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. SP3-3
1156721,Halorubrum pleomorphic virus 6,NC_017089,394922850,2011,1158105,Halorubrum sp. SS7-4,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. SS7-4
2126525,Halorubrum pleomorphic virus 9,NC_048160,1842033063,2017,56688,Halorubrum,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,
1273746,Halovirus HCTV-1,NC_021330,509140683,2012,244363,Haloarcula californiae,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula californiae
1273747,Halovirus HCTV-2,NC_021319,509139472,2012,244363,Haloarcula californiae,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula californiae
1273748,Halovirus HCTV-5,NC_021327,509140160,2012,244363,Haloarcula californiae,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula californiae
222645,Halovirus HF1,NC_004927,1799084462,2002,2254,Haloferax lucentense,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax lucentense
1273749,Halovirus HGTV-1,NC_021328,509140327,2012,1089732,Halogranum sp. SS5-1,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogranum,Halogranum sp. SS5-1
1273750,Halovirus HHTV-1,NC_021322,509139803,2012,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1273751,Halovirus HHTV-2,NC_021340,509141440,2012,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1273752,Halovirus HRTV-4,NC_021329,509140609,2012,1089759,Halorubrum sp. s5a-3,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. s5a-3
1273753,Halovirus HRTV-5,NC_021320,509139559,2012,1089759,Halorubrum sp. s5a-3,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. s5a-3
1273754,Halovirus HRTV-7,NC_021335,509141110,2012,1089735,Halorubrum sp. B2-2,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. B2-2
1273755,Halovirus HRTV-8,NC_021321,509139678,2012,1089735,Halorubrum sp. B2-2,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. B2-2
1262530,Halovirus HSTV-1,NC_021471,511534117,2012,35742,Haloarcula sinaiiensis,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula sinaiiensis
1262527,Halovirus HSTV-2,NC_020159,443404743,2012,35743,Halorubrum sodomense,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sodomense
1262528,Halovirus HVTV-1,NC_020158,443404569,2012,28442,Haloarcula vallismortis,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula vallismortis
1500510,Halovirus VNH-1,NC_025213,693698803,2013,1406378,Nanohaloarchaea archaeon AB578-D14,Archaea,Euryarchaeota,Nanohaloarchaea,,,,Nanohaloarchaea archaeon AB578-D14
67571,Hamiltonella virus APSE1,NC_000935,9633550,1999,543,Enterobacteriaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,
67571,Hamiltonella virus APSE1,NC_000935,9633550,1999,2355,unidentified bacterial endosymbiont,Bacteria,,,,,,unidentified bacterial endosymbiont
1154995,Helicobacter phage 1961P,NC_019512,422935762,2012,210,Helicobacter pylori,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1208236,Helicobacter phage KHP30,NC_019928,431810540,2011,210,Helicobacter pylori,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1208236,Helicobacter phage KHP30,NC_019928,431810540,2011,102608,Helicobacter pylori F32,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1208236,Helicobacter phage KHP30,NC_019928,431810540,2011,585535,Helicobacter pylori 35A,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1208236,Helicobacter phage KHP30,NC_019928,431810540,2011,866344,Helicobacter pylori F16,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1208236,Helicobacter phage KHP30,NC_019928,431810540,2011,866345,Helicobacter pylori F30,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1208236,Helicobacter phage KHP30,NC_019928,431810540,2011,866346,Helicobacter pylori F57,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1204178,Helicobacter phage KHP40,NC_019931,431810901,2012,210,Helicobacter pylori,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
1069378,Helicobacter phage phiHP33,NC_016568,371671341,2011,999629,Helicobacter pylori B45,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
128708,His 1 virus,NC_007914,90403473,1999,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
128710,His2 virus,NC_007918,90403509,1999,51589,Haloarcula hispanica,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula hispanica
1732176,Hydrogenobaculum phage 1,NC_028651,966197262,2014,168657,Hydrogenobaculum,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobaculum,
762905,Hyperthermophilic Archaeal Virus 1,NC_014322,300116753,2010,2157,Archaea,Archaea,,,,,,
762906,Hyperthermophilic Archaeal Virus 2,NC_014321,300116737,2010,2157,Archaea,Archaea,,,,,,
1536592,Idiomarinaceae phage 1N2-2,NC_025439,712913800,2014,1510939,Idiomarinaceae bacterium N2-2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,,Idiomarinaceae bacterium N2-2
1527515,Idiomarinaceae phage Phi1M2-2,NC_025471,722142241,2014,1510937,Idiomarinaceae bacterium M2-2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,,Idiomarinaceae bacterium M2-2
551895,Iodobacter phage PhiPLPE,NC_011142,197085614,2008,641420,Iodobacter sp. CdM7,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Iodobacter,Iodobacter sp. CdM7
2488573,Klebsiella phage 13,NC_049844,1877795507,2018,576,Klebsiella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp.
1610829,Klebsiella phage 1513,NC_028786,971743380,2015,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2024247,Klebsiella phage 2044-307w,NC_047842,1842004318,2017,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1960657,Klebsiella phage 3LV2017,NC_047817,1842002102,2016,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1960658,Klebsiella phage 4LV2017,NC_047818,1842002148,2016,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2026943,Klebsiella phage AltoGao,NC_047849,1842004798,2017,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1416011,Klebsiella phage F19,NC_023567,612508640,2013,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2419608,Klebsiella phage GH-K3,NC_048162,1842033142,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2060945,Klebsiella phage GML-KpCol1,NC_047907,1842009733,2017,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2492437,Klebsiella phage Henu1,NC_048138,1842031438,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1236000,Klebsiella phage JD001,NC_020204,448245104,2012,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1698360,Klebsiella phage JD18,NC_028686,966200497,2015,570,Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,
2099585,Klebsiella phage JY917,NC_049843,1877795462,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
532077,Klebsiella phage K11,NC_011043,194100415,2008,1497796,Klebsiella sp. 390,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. 390
1647374,Klebsiella phage K5,NC_028800,971744360,2015,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1932361,Klebsiella phage K5-2,NC_047798,1842000649,2016,574,Klebsiella pneumoniae subsp. ozaenae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1932362,Klebsiella phage K5-4,NC_047799,1842000696,2016,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1439894,Klebsiella phage K64-1,NC_027399,849122338,2013,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2608376,Klebsiella phage KL,NC_049838,1877795185,2019,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1647408,Klebsiella phage KLPN1,NC_028760,971740814,2015,72407,Klebsiella pneumoniae subsp. pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2282629,Klebsiella phage KN1-1,NC_048129,1842030998,2018,576,Klebsiella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp.
2282630,Klebsiella phage KN3-1,NC_048131,1842031042,2018,576,Klebsiella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp.
2282631,Klebsiella phage KN4-1,NC_048130,1842031021,2018,576,Klebsiella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp.
1871716,Klebsiella phage KNP2,NC_048647,1859643719,2016,576,Klebsiella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp.
1970798,Klebsiella phage KOX1,NC_047825,1842002786,2017,571,Klebsiella oxytoca,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca
1904925,Klebsiella phage KP-Rio/2015,NC_047779,1841999420,2016,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
707757,Klebsiella phage KP15,NC_014036,294661423,2009,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2678563,Klebsiella phage KP1801,NC_049848,1877795739,2019,570,Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,
1701805,Klebsiella phage Kp2,NC_028664,966198475,2015,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1129147,Klebsiella phage KP27,NC_020080,448260543,2011,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
674082,Klebsiella phage KP32,NC_013647,281416278,2009,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
674081,Klebsiella phage KP34,NC_013649,294661411,2009,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1129191,Klebsiella phage KP36,NC_029099,985760442,2011,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2099850,Klebsiella phage KP8,NC_048700,1859649127,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2596966,Klebsiella phage KpCHEMY26,NC_049467,1864378893,2019,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2500828,Klebsiella phage KpKT21phi1,NC_048143,1842031805,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2024238,Klebsiella phage KPN N137,NC_048670,1859645764,2017,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2024239,Klebsiella phage KPN N141,NC_047841,1842004230,2017,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2079340,Klebsiella phage KPN N98,NC_052987,1985465995,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2024241,Klebsiella phage KPN U2874,NC_052988,1985466075,2017,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
1481110,Klebsiella phage Kpn112,KJ021043,601127025,2013,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2488949,Klebsiella phage kpssk3,NC_048114,1842030010,2018,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
